Nome: ROSARIO OESTE
Codigo Estacao: A944
Latitude: -14.82888888
Longitude: -56.44194444
Altitude: 195
Situacao: Operante
Data Inicial: 2019-05-29
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);
2019-09-20;0;40,5;31,6;23,3;null;null;
2019-09-21;0;37,3;30,6;25,2;null;null;
2019-09-22;,8;33,8;28,7;23,3;null;null;
2019-09-23;0;39;28,1;21,6;null;null;
2019-09-24;25,2;37,6;28,7;22,7;null;null;
2019-09-25;0;35,7;27,9;22,9;null;null;
2019-09-26;19;31;24,6;22,3;null;null;
2019-09-27;0;34,6;26,9;21,8;null;null;
2019-09-28;0;38,2;29,3;22,8;null;null;
2019-09-29;12,8;36,6;28,3;23,2;null;null;
2019-09-30;,2;37,7;29,5;23,5;null;null;
2019-10-01;0;37,5;29,7;23;null;null;
2019-10-02;35,6;31,2;25,8;20,3;null;null;
2019-10-03;0;37,2;27,5;20,9;null;null;
2019-10-04;,2;36;28,1;24,3;null;null;
2019-10-05;,4;34,9;27,8;22,7;null;null;
2019-10-06;0;28,6;24,2;21,5;null;null;
2019-10-07;0;31,5;24,6;21,4;null;null;
2019-10-08;0;32,1;25,4;19,4;null;null;
2019-10-09;0;35,5;26,9;21,2;null;null;
2019-10-10;0;35,6;26,3;21,3;null;null;
2019-10-11;0;31,6;25,6;22,1;null;null;
2019-10-12;,4;35,4;25,6;21,6;null;null;
2019-10-13;1;37,9;29,1;21,3;null;null;
2019-10-14;0;35,4;28,2;22,5;null;null;
2019-10-15;0;35,5;28,1;21,9;null;null;
2019-10-16;0;33,3;27,4;23,1;null;null;
2019-10-17;0;37,3;28,2;21;null;null;
2019-10-18;3,6;36,2;26,8;21,4;null;null;
2019-10-19;0;36,2;28;22,6;null;null;
2019-10-20;0;34,6;28,3;23,2;null;null;
2019-10-21;0;36,7;26;22,4;null;null;
2019-10-22;8;32,6;25,9;22,3;null;null;
2019-10-23;0;35,9;27,4;21,4;null;null;
2019-10-24;0;36,9;28,7;21,6;null;null;
2019-10-25;0;38;28,3;22,2;null;null;
2019-10-26;0;36,7;29;22,3;null;null;
2019-10-27;0;37,3;28,6;21,2;null;null;
2019-10-28;0;36;29,5;24,4;null;null;
2019-10-29;0;36,5;28;21,8;null;null;
2019-10-30;0;39,3;29,4;21,8;null;null;
2019-10-31;4,2;32,2;26,5;21,7;null;null;
2019-11-01;5,8;34,8;26,9;21,5;null;null;
2019-11-02;0;36,6;28,6;23,2;null;null;
2019-11-03;0;34,4;26;21,9;null;null;
2019-11-04;0;36,7;27,8;20,7;null;null;
2019-11-05;0;37,5;27,7;21,7;null;null;
2019-11-06;0;33,7;26,5;23,3;null;null;
2019-11-07;4,2;36,8;27,8;22,9;null;null;
2019-11-08;,2;35,2;26,8;22,7;null;null;
2019-11-09;0;35,6;27,1;22;null;null;
2019-11-10;0;35,8;27,2;23;null;null;
2019-11-11;6,4;35,2;27,1;23;null;null;
2019-11-12;0;36,9;27,2;23,4;null;null;
2019-11-13;0;34,2;27,4;23,4;null;null;
2019-11-14;0;32,2;25,8;22,5;null;null;
2019-11-15;,4;33,8;26,1;22,6;null;null;
2019-11-16;27;34,4;27;23;null;null;
2019-11-17;28,4;34,7;28;23,2;null;null;
2019-11-18;,2;33,5;26,3;23,2;null;null;
2019-11-19;5,6;34,1;26,1;22,6;null;null;
2019-11-20;0;35,2;27,4;22,4;null;null;
2019-11-21;0;36;28,4;22;null;null;
2019-11-22;31,2;35,2;26,8;20,9;null;null;
2019-11-23;8,6;33,9;25,8;21,7;null;null;
2019-11-24;6,4;34,6;27,7;23,3;null;null;
2019-11-25;0;35,3;28,9;23,1;null;null;
2019-11-26;,2;36,3;28,7;23,2;null;null;
2019-11-27;4,2;34,6;27,7;23,4;null;null;
2019-11-28;6;31,7;26,4;23,3;null;null;
2019-11-29;0;32,2;26,8;23,3;null;null;
2019-11-30;0;34,4;27,3;23,7;null;null;
2019-12-01;0;32,9;26,4;23,7;null;null;
2019-12-02;11,6;31,2;26;22,9;null;null;
2019-12-03;12,4;33,5;26,1;23,6;null;null;
2019-12-04;14,4;33,5;26,7;23,6;null;null;
2019-12-05;0;31,2;25,6;23,7;null;null;
2019-12-06;7,8;32,3;26;22,8;null;null;
2019-12-07;0;32;26,2;23,8;null;null;
2019-12-08;7,2;34,4;27;22,6;null;null;
2019-12-09;0;34,2;27,4;23,5;null;null;
2019-12-10;80;31,3;25,3;21,9;null;null;
2019-12-11;,2;33,3;27,2;21,7;null;null;
2019-12-12;0;33,6;27,4;22,3;null;null;
2019-12-13;1,6;28,7;24,8;22,9;null;null;
2019-12-14;2,2;33,4;26;22,4;null;null;
2019-12-15;,4;35,3;27,1;21,8;null;null;
2019-12-16;0;31,7;25,5;23,2;null;null;
2019-12-17;7,6;32,3;25,9;22;null;null;
2019-12-18;0;34,1;26,4;22,9;null;null;
2019-12-19;0;31,9;25,7;23,3;null;null;
2019-12-20;2,8;33,1;26,8;22,7;null;null;
2019-12-21;2;31,3;25,7;22,9;null;null;
2019-12-22;,4;26,1;24,3;23,1;null;null;
2019-12-23;3;34,1;26,9;22,4;null;null;
2019-12-24;0;34,9;26,9;22,5;null;null;
2019-12-25;4,2;31,8;25,7;22,6;null;null;
2019-12-26;0;34,4;27,6;21,8;null;null;
2019-12-27;0;35,8;27,8;22;null;null;
2019-12-28;0;34;25,8;23,1;null;null;
2019-12-29;43,4;33,5;26,5;22,1;null;null;
2019-12-30;0;33,7;26,7;22,1;null;null;
2019-12-31;,8;32,9;27;22,8;null;null;
2020-01-01;0;33,6;26,5;22,4;null;null;
2020-01-02;4,8;33,2;27,1;23,3;null;null;
2020-01-03;,8;31,7;26,2;24;null;null;
2020-01-04;62;33,8;27,1;22,9;null;null;
2020-01-05;0;32,2;27,3;24,2;null;null;
2020-01-06;2;31,6;27,1;24,3;null;null;
2020-01-07;30,6;32,7;27,1;22,7;null;null;
2020-01-08;11,4;31,8;26,7;22,9;null;null;
2020-01-09;0;33,3;27;23,6;null;null;
2020-01-10;,4;34,5;26,6;23;null;null;
2020-01-11;47,8;33,9;26,8;22,8;null;null;
2020-01-12;0;34,4;27,7;22,8;null;null;
2020-01-13;0;34,1;28;23,2;null;null;
2020-01-14;0;35,4;27,9;23,2;null;null;
2020-01-15;0;36,1;28,4;22,3;null;null;
2020-01-16;0;35,6;26,8;23,3;null;null;
2020-01-17;59,6;33,8;26,3;21,7;null;null;
2020-01-18;6,2;35,2;27,6;22,8;null;null;
2020-01-19;0;35,7;27,8;23,3;null;null;
2020-01-20;1,8;34,7;27,5;22,8;null;null;
2020-01-21;0;34,9;28,1;23,8;null;null;
2020-01-22;1,4;32,2;27,5;24,9;null;null;
2020-01-23;7,6;32,6;27,5;24,6;null;null;
2020-01-24;0;33,3;28;24;null;null;
2020-01-25;0;34,8;28,1;23,5;null;null;
2020-01-26;0;34,8;null;22,6;null;null;
2020-01-27;null;null;null;null;null;null;
2020-01-28;null;null;null;null;null;null;
2020-01-29;null;null;null;null;null;null;
2020-01-30;null;null;null;null;null;null;
2020-01-31;null;null;null;null;null;null;
2020-02-01;null;null;null;null;null;null;
2020-02-02;null;null;null;null;null;null;
2020-02-03;null;null;null;null;null;null;
2020-02-04;null;null;null;null;null;null;
2020-02-05;null;null;null;null;null;null;
2020-02-06;null;null;null;null;null;null;
2020-02-07;null;null;null;null;null;null;
2020-02-08;null;null;null;null;null;null;
2020-02-09;null;null;null;null;null;null;
2020-02-10;null;null;null;null;null;null;
2020-02-11;null;null;null;null;null;null;
2020-02-12;null;null;null;null;null;null;
2020-02-13;null;null;null;null;null;null;
2020-02-14;null;null;null;null;null;null;
2020-02-15;null;null;null;null;null;null;
2020-02-16;null;null;null;null;null;null;
2020-02-17;null;null;null;null;null;null;
2020-02-18;null;null;null;null;null;null;
2020-02-19;null;null;null;null;null;null;
2020-02-20;null;null;null;null;null;null;
2020-02-21;null;null;null;null;null;null;
2020-02-22;null;null;null;null;null;null;
2020-02-23;null;null;null;null;null;null;
2020-02-24;null;null;null;null;null;null;
2020-02-25;null;null;null;null;null;null;
2020-02-26;null;null;null;null;null;null;
2020-02-27;null;null;null;null;null;null;
2020-02-28;null;null;null;null;null;null;
2020-02-29;null;null;null;null;null;null;
2020-03-01;null;null;null;null;null;null;
2020-03-02;null;null;null;null;null;null;
2020-03-03;null;null;null;null;null;null;
2020-03-04;null;null;null;null;null;null;
2020-03-05;null;null;null;null;null;null;
2020-03-06;null;null;null;null;null;null;
2020-03-07;null;null;null;null;null;null;
2020-03-08;null;null;null;null;null;null;
2020-03-09;null;null;null;null;null;null;
2020-03-10;null;null;null;null;null;null;
2020-03-11;null;null;null;null;null;null;
2020-03-12;null;null;null;null;null;null;
2020-03-13;null;null;null;null;null;null;
2020-03-14;null;null;null;null;null;null;
2020-03-15;null;null;null;null;null;null;
2020-03-16;null;null;null;null;null;null;
2020-03-17;null;null;null;null;null;null;
2020-03-18;null;null;null;null;null;null;
2020-03-19;null;null;null;null;null;null;
2020-03-20;null;null;null;null;null;null;
2020-03-21;null;null;null;null;null;null;
2020-03-22;null;null;null;null;null;null;
2020-03-23;null;null;null;null;null;null;
2020-03-24;null;null;null;null;null;null;
2020-03-25;null;null;null;null;null;null;
2020-03-26;null;null;null;null;null;null;
2020-03-27;null;null;null;null;null;null;
2020-03-28;null;null;null;null;null;null;
2020-03-29;null;null;null;null;null;null;
2020-03-30;null;null;null;null;null;null;
2020-03-31;null;null;null;null;null;null;
2020-04-01;null;null;null;null;null;null;
2020-04-02;null;null;null;null;null;null;
2020-04-03;null;null;null;null;null;null;
2020-04-04;null;null;null;null;null;null;
2020-04-05;null;null;null;null;null;null;
2020-04-06;null;null;null;null;null;null;
2020-04-07;null;null;null;null;null;null;
2020-04-08;null;null;null;null;null;null;
2020-04-09;null;null;null;null;null;null;
2020-04-10;null;null;null;null;null;null;
2020-04-11;null;null;null;null;null;null;
2020-04-12;null;null;null;null;null;null;
2020-04-13;null;null;null;null;null;null;
2020-04-14;null;null;null;null;null;null;
2020-04-15;null;null;null;null;null;null;
2020-04-16;null;null;null;null;null;null;
2020-04-17;null;null;null;null;null;null;
2020-04-18;null;null;null;null;null;null;
2020-04-19;null;null;null;null;null;null;
2020-04-20;null;null;null;null;null;null;
2020-04-21;null;null;null;null;null;null;
2020-04-22;null;null;null;null;null;null;
2020-04-23;null;null;null;null;null;null;
2020-04-24;null;null;null;null;null;null;
2020-04-25;null;null;null;null;null;null;
2020-04-26;null;null;null;null;null;null;
2020-04-27;null;null;null;null;null;null;
2020-04-28;null;null;null;null;null;null;
2020-04-29;null;null;null;null;null;null;
2020-04-30;null;null;null;null;null;null;
2020-05-01;null;null;null;null;null;null;
2020-05-02;null;null;null;null;null;null;
2020-05-03;null;null;null;null;null;null;
2020-05-04;null;null;null;null;null;null;
2020-05-05;null;null;null;null;null;null;
2020-05-06;null;null;null;null;null;null;
2020-05-07;null;null;null;null;null;null;
2020-05-08;null;null;null;null;null;null;
2020-05-09;null;null;null;null;null;null;
2020-05-10;null;null;null;null;null;null;
2020-05-11;null;null;null;null;null;null;
2020-05-12;null;null;null;null;null;null;
2020-05-13;null;null;null;null;null;null;
2020-05-14;null;null;null;null;null;null;
2020-05-15;null;null;null;null;null;null;
2020-05-16;null;null;null;null;null;null;
2020-05-17;null;null;null;null;null;null;
2020-05-18;null;null;null;null;null;null;
2020-05-19;null;null;null;null;null;null;
2020-05-20;null;null;null;null;null;null;
2020-05-21;null;null;null;null;null;null;
2020-05-22;null;null;null;null;null;null;
2020-05-23;null;null;null;null;null;null;
2020-05-24;null;null;null;null;null;null;
2020-05-25;null;null;null;null;null;null;
2020-05-26;null;null;null;null;null;null;
2020-05-27;null;null;null;null;null;null;
2020-05-28;null;null;null;null;null;null;
2020-05-29;null;null;null;null;null;null;
2020-05-30;null;null;null;null;null;null;
2020-05-31;null;null;null;null;null;null;
2020-06-01;null;null;null;null;null;null;
2020-06-02;null;null;null;null;null;null;
2020-06-03;null;null;null;null;null;null;
2020-06-04;null;null;null;null;null;null;
2020-06-05;null;null;null;null;null;null;
2020-06-06;null;null;null;null;null;null;
2020-06-07;null;null;null;null;null;null;
2020-06-08;null;null;null;null;null;null;
2020-06-09;null;null;null;null;null;null;
2020-06-10;null;null;null;null;null;null;
2020-06-11;null;null;null;null;null;null;
2020-06-12;null;null;null;null;null;null;
2020-06-13;null;null;null;null;null;null;
2020-06-14;null;null;null;null;null;null;
2020-06-15;null;null;null;null;null;null;
2020-06-16;null;null;null;null;null;null;
2020-06-17;null;null;null;null;null;null;
2020-06-18;null;null;null;null;null;null;
2020-06-19;null;null;null;null;null;null;
2020-06-20;null;null;null;null;null;null;
2020-06-21;null;null;null;null;null;null;
2020-06-22;null;null;null;null;null;null;
2020-06-23;null;null;null;null;null;null;
2020-06-24;null;null;null;null;null;null;
2020-06-25;null;null;null;null;null;null;
2020-06-26;null;null;null;null;null;null;
2020-06-27;null;null;null;null;null;null;
2020-06-28;null;null;null;null;null;null;
2020-06-29;null;null;null;null;null;null;
2020-06-30;null;null;null;null;null;null;
2020-07-01;null;null;null;null;null;null;
2020-07-02;null;null;null;null;null;null;
2020-07-03;null;null;null;null;null;null;
2020-07-04;null;null;null;null;null;null;
2020-07-05;null;null;null;null;null;null;
2020-07-06;null;null;null;null;null;null;
2020-07-07;null;null;null;null;null;null;
2020-07-08;null;null;null;null;null;null;
2020-07-09;null;null;null;null;null;null;
2020-07-10;null;null;null;null;null;null;
2020-07-11;null;null;null;null;null;null;
2020-07-12;null;null;null;null;null;null;
2020-07-13;null;null;null;null;null;null;
2020-07-14;null;null;null;null;null;null;
2020-07-15;null;null;null;null;null;null;
2020-07-16;null;null;null;null;null;null;
2020-07-17;null;null;null;null;null;null;
2020-07-18;null;null;null;null;null;null;
2020-07-19;null;null;null;null;null;null;
2020-07-20;null;null;null;null;null;null;
2020-07-21;null;null;null;null;null;null;
2020-07-22;null;null;null;null;null;null;
2020-07-23;null;null;null;null;null;null;
2020-07-24;null;null;null;null;null;null;
2020-07-25;null;null;null;null;null;null;
2020-07-26;null;null;null;null;null;null;
2020-07-27;null;null;null;null;null;null;
2020-07-28;null;null;null;null;null;null;
2020-07-29;null;null;null;null;null;null;
2020-07-30;null;null;null;null;null;null;
2020-07-31;null;null;null;null;null;null;
2020-08-01;null;null;null;null;null;null;
2020-08-02;null;null;null;null;null;null;
2020-08-03;null;null;null;null;null;null;
2020-08-04;null;null;null;null;null;null;
2020-08-05;null;null;null;null;null;null;
2020-08-06;null;null;null;null;null;null;
2020-08-07;null;null;null;null;null;null;
2020-08-08;null;null;null;null;null;null;
2020-08-09;null;null;null;null;null;null;
2020-08-10;null;null;null;null;null;null;
2020-08-11;null;null;null;null;null;null;
2020-08-12;null;null;null;null;null;null;
2020-08-13;null;null;null;null;null;null;
2020-08-14;null;null;null;null;null;null;
2020-08-15;null;null;null;null;null;null;
2020-08-16;null;null;null;null;null;null;
2020-08-17;null;null;null;null;null;null;
2020-08-18;null;null;null;null;null;null;
2020-08-19;null;null;null;null;null;null;
2020-08-20;null;null;null;null;null;null;
2020-08-21;null;null;null;null;null;null;
2020-08-22;null;null;null;null;null;null;
2020-08-23;null;null;null;null;null;null;
2020-08-24;null;null;null;null;null;null;
2020-08-25;null;null;null;null;null;null;
2020-08-26;null;null;null;null;null;null;
2020-08-27;null;null;null;null;null;null;
2020-08-28;null;null;null;null;null;null;
2020-08-29;null;null;null;null;null;null;
2020-08-30;null;null;null;null;null;null;
2020-08-31;null;null;null;null;null;null;
2020-09-01;null;null;null;null;null;null;
2020-09-02;null;null;null;null;null;null;
2020-09-03;null;null;null;null;null;null;
2020-09-04;null;null;null;null;null;null;
2020-09-05;null;null;null;null;null;null;
2020-09-06;null;null;null;null;null;null;
2020-09-07;null;null;null;null;null;null;
2020-09-08;null;null;null;null;null;null;
2020-09-09;null;null;null;null;null;null;
2020-09-10;null;null;null;null;null;null;
2020-09-11;null;null;null;null;null;null;
2020-09-12;null;null;null;null;null;null;
2020-09-13;null;null;null;null;null;null;
2020-09-14;null;null;null;null;null;null;
2020-09-15;null;null;null;null;null;null;
2020-09-16;null;null;null;null;null;null;
2020-09-17;null;null;null;null;null;null;
2020-09-18;null;null;null;null;null;null;
2020-09-19;null;null;null;null;null;null;
2020-09-20;null;null;null;null;null;null;
2020-09-21;null;null;null;null;null;null;
2020-09-22;null;null;null;null;null;null;
2020-09-23;null;null;null;null;null;null;
2020-09-24;null;null;null;null;null;null;
2020-09-25;null;null;null;null;null;null;
2020-09-26;null;null;null;null;null;null;
2020-09-27;null;null;null;null;null;null;
2020-09-28;null;null;null;null;null;null;
2020-09-29;null;null;null;null;null;null;
2020-09-30;null;null;null;null;null;null;
2020-10-01;null;null;null;null;null;null;
2020-10-02;null;null;null;null;null;null;
2020-10-03;null;null;null;null;null;null;
2020-10-04;null;null;null;null;null;null;
2020-10-05;null;null;null;null;null;null;
2020-10-06;null;null;null;null;null;null;
2020-10-07;null;null;null;null;null;null;
2020-10-08;null;null;null;null;null;null;
2020-10-09;null;null;null;null;null;null;
2020-10-10;null;null;null;null;null;null;
2020-10-11;null;null;null;null;null;null;
2020-10-12;null;null;null;null;null;null;
2020-10-13;null;null;null;null;null;null;
2020-10-14;null;null;null;null;null;null;
2020-10-15;null;null;null;null;null;null;
2020-10-16;null;null;null;null;null;null;
2020-10-17;null;null;null;null;null;null;
2020-10-18;null;null;null;null;null;null;
2020-10-19;null;null;null;null;null;null;
2020-10-20;null;null;null;null;null;null;
2020-10-21;null;null;null;null;null;null;
2020-10-22;null;null;null;null;null;null;
2020-10-23;null;null;null;null;null;null;
2020-10-24;null;null;null;null;null;null;
2020-10-25;null;null;null;null;null;null;
2020-10-26;null;null;null;null;null;null;
2020-10-27;null;null;null;null;null;null;
2020-10-28;null;null;null;null;null;null;
2020-10-29;null;null;null;null;null;null;
2020-10-30;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;
2020-11-01;null;null;null;null;null;null;
2020-11-02;null;null;null;null;null;null;
2020-11-03;null;null;null;null;null;null;
2020-11-04;null;null;null;null;null;null;
2020-11-05;null;null;null;null;null;null;
2020-11-06;null;null;null;null;null;null;
2020-11-07;null;null;null;null;null;null;
2020-11-08;null;null;null;null;null;null;
2020-11-09;null;null;null;null;null;null;
2020-11-10;null;null;null;null;null;null;
2020-11-11;null;null;null;null;null;null;
2020-11-12;null;null;null;null;null;null;
2020-11-13;null;null;null;null;null;null;
2020-11-14;null;null;null;null;null;null;
2020-11-15;null;null;null;null;null;null;
2020-11-16;null;null;null;null;null;null;
2020-11-17;null;null;null;null;null;null;
2020-11-18;null;null;null;null;null;null;
2020-11-19;null;null;null;null;null;null;
2020-11-20;null;null;null;null;null;null;
2020-11-21;null;null;null;null;null;null;
2020-11-22;null;null;null;null;null;null;
2020-11-23;null;null;null;null;null;null;
2020-11-24;null;null;null;null;null;null;
2020-11-25;null;null;null;null;null;null;
2020-11-26;null;null;null;null;null;null;
2020-11-27;null;null;null;null;null;null;
2020-11-28;null;null;null;null;null;null;
2020-11-29;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;
2020-12-01;null;null;null;null;null;null;
2020-12-02;null;null;null;null;null;null;
2020-12-03;null;null;null;null;null;null;
2020-12-04;null;null;null;null;null;null;
2020-12-05;null;null;null;null;null;null;
2020-12-06;null;null;null;null;null;null;
2020-12-07;null;null;null;null;null;null;
2020-12-08;null;null;null;null;null;null;
2020-12-09;null;null;null;null;null;null;
2020-12-10;null;null;null;null;null;null;
2020-12-11;null;null;null;null;null;null;
2020-12-12;null;null;null;null;null;null;
2020-12-13;null;null;null;null;null;null;
2020-12-14;null;null;null;null;null;null;
2020-12-15;null;null;null;null;null;null;
2020-12-16;null;null;null;null;null;null;
2020-12-17;null;null;null;null;null;null;
2020-12-18;null;null;null;null;null;null;
2020-12-19;null;null;null;null;null;null;
2020-12-20;null;null;null;null;null;null;
2020-12-21;null;null;null;null;null;null;
2020-12-22;null;null;null;null;null;null;
2020-12-23;null;null;null;null;null;null;
2020-12-24;null;null;null;null;null;null;
2020-12-25;null;null;null;null;null;null;
2020-12-26;null;null;null;null;null;null;
2020-12-27;null;null;null;null;null;null;
2020-12-28;null;null;null;null;null;null;
2020-12-29;null;null;null;null;null;null;
2020-12-30;null;null;null;null;null;null;
2020-12-31;null;null;null;null;null;null;
2021-01-01;null;null;null;null;null;null;
2021-01-02;null;null;null;null;null;null;
2021-01-03;null;null;null;null;null;null;
2021-01-04;null;null;null;null;null;null;
2021-01-05;null;null;null;null;null;null;
2021-01-06;null;null;null;null;null;null;
2021-01-07;null;null;null;null;null;null;
2021-01-08;null;null;null;null;null;null;
2021-01-09;null;null;null;null;null;null;
2021-01-10;null;null;null;null;null;null;
2021-01-11;null;null;null;null;null;null;
2021-01-12;null;null;null;null;null;null;
2021-01-13;null;null;null;null;null;null;
2021-01-14;null;null;null;null;null;null;
2021-01-15;null;null;null;null;null;null;
2021-01-16;null;null;null;null;null;null;
