Nome: CUIABA
Codigo Estacao: 83361
Latitude: -15.61999999
Longitude: -56.10888888
Altitude: 157.7
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;0;31,5;27;24,1;85;70;
2000-01-02;38,8;31,4;26,5;23,6;89,3;77;
2000-01-03;,2;35;28,5;22,3;66,5;52;
2000-01-04;0;35;28,7;23,5;68;51;
2000-01-05;0;34,2;28,4;23,5;70;56;
2000-01-06;1,8;34,1;28;24,9;76,8;65;
2000-01-07;3,4;34,1;28,2;24,7;74,3;59;
2000-01-08;0;33;27,8;25,7;76,5;68;
2000-01-09;0;34,1;27,1;24,6;78;58;
2000-01-10;6,4;33,2;27,2;24,2;79,5;56;
2000-01-11;2;33,1;27,9;24,3;75,8;55;
2000-01-12;0;34,5;28,9;24,6;72,3;59;
2000-01-13;0;32,6;27,5;24,6;78,3;62;
2000-01-14;5;34,5;28,9;24,2;68;52;
2000-01-15;0;36,2;30;24,5;64,3;52;
2000-01-16;0;33,5;28,7;25,9;78,8;66;
2000-01-17;1,2;36,8;29,1;24,9;73;47;
2000-01-18;2,1;33,5;27,6;23,5;80,8;70;
2000-01-19;1,1;35,6;28,2;25,2;79,8;58;
2000-01-20;15,4;35,1;28,4;24,5;72,5;63;
2000-01-21;0;33,9;29,2;26,1;72,5;60;
2000-01-22;0;33,1;27,4;25,1;90;76;
2000-01-23;12,4;32,6;26,9;24,2;82,8;71;
2000-01-24;,3;33,6;27,4;23,9;87,5;70;
2000-01-25;40;32,9;26,8;23,7;86;73;
2000-01-26;1,6;32,8;26,9;24,6;87,8;76;
2000-01-27;38,8;28,9;25,3;23,6;86,3;79;
2000-01-28;6,4;32,6;26,4;23,7;77,5;62;
2000-01-29;0;32,3;25,5;23,4;85,3;69;
2000-01-30;3,2;34,2;27,8;23,1;79,8;64;
2000-01-31;0;34,6;28,5;24,5;79,8;66;
2000-02-01;0;34,4;28,2;24,7;74,8;59;
2000-02-02;0;36,5;29,3;25,3;67,8;47;
2000-02-03;0;33,9;28,9;24,7;68,3;56;
2000-02-04;0;33,7;27,1;25;86,3;70;
2000-02-05;5,4;34,5;27,4;24,1;89,5;82;
2000-02-06;7,3;33,4;26,9;24,5;86;80;
2000-02-07;31,1;31,2;26,1;22,9;85;65;
2000-02-08;null;31,7;25,7;23,5;88;73;
2000-02-09;null;30,6;25,5;23,2;89,8;87;
2000-02-10;23,2;29;25,5;23,5;89,5;89;
2000-02-11;1;29,5;26,1;23,7;85,8;82;
2000-02-12;1,4;28,8;26,1;24,2;84,3;80;
2000-02-13;4,2;29,7;25,9;23;86;74;
2000-02-14;,4;28,9;25,1;23;91,8;89;
2000-02-15;,6;31,9;26;22,7;82;71;
2000-02-16;12,4;31,9;25,9;22,3;82,5;63;
2000-02-17;0;29,1;25,2;22,3;88;79;
2000-02-18;0;33,9;27,2;22,7;76,3;61;
2000-02-19;8,4;32,7;25,5;22,4;88,8;68;
2000-02-20;3,6;33,9;28;23,5;78,8;68;
2000-02-21;18;33;27,5;23;86,8;76;
2000-02-22;27,4;29,4;25,5;22,9;93,3;89;
2000-02-23;7,4;33,3;27,5;23;80,8;65;
2000-02-24;null;34;27,9;24,5;79,3;63;
2000-02-25;null;36,1;29,2;23,9;68,5;50;
2000-02-26;0;34,4;29,3;25,3;84;70;
2000-02-27;0;34,9;29,4;26,1;83,8;71;
2000-02-28;1,2;33,7;28,2;25,7;90;85;
2000-02-29;null;32,9;26,8;23,5;91;79;
2000-03-01;35;29,7;25,8;22,9;93,8;89;
2000-03-02;1,2;30,1;26,2;23,3;93,5;91;
2000-03-03;,4;30,7;26,5;23,8;91;84;
2000-03-04;15;32,1;26,2;23,5;89,5;82;
2000-03-05;11,6;30,4;26,1;23,1;90;87;
2000-03-06;0;33,6;27,3;23,6;86;79;
2000-03-07;0;33,7;26,9;23,3;90;83;
2000-03-08;0;32,2;25,9;23,4;88;75;
2000-03-09;4,2;33;27;23,5;90,3;85;
2000-03-10;0;28,9;26,7;24,5;94;90;
2000-03-11;4,4;30,6;25,2;23,4;95,8;94;
2000-03-12;22;29,9;26;22,9;94;86;
2000-03-13;0;33,3;26,6;23,1;87,3;68;
2000-03-14;104,4;30,5;25,6;21,9;93,8;88;
2000-03-15;21,2;31,9;26;22,7;85;73;
2000-03-16;11;32,1;26,2;23,5;91,5;80;
2000-03-17;2,8;30,1;26,3;23,9;85,8;82;
2000-03-18;11,8;27,1;24,3;22,8;94,3;84;
2000-03-19;31;31,5;26,2;22,5;87,8;76;
2000-03-20;3,4;34,1;28,5;23,8;79,8;66;
2000-03-21;1;32,4;26,1;23,7;86,8;76;
2000-03-22;2;33,1;27,6;23,3;78;66;
2000-03-23;16,4;33,9;27;23,6;91,8;80;
2000-03-24;5;33,8;27,8;23,5;80,5;63;
2000-03-25;0;35,6;27,9;24;76,5;58;
2000-03-26;1,2;35,6;29;24,2;79,3;64;
2000-03-27;0;35,7;28,6;23,5;72,8;52;
2000-03-28;0;32,7;26,6;23,7;82,5;71;
2000-03-29;0;26,8;23,1;21,1;88,3;82;
2000-03-30;0;31;25,5;21,7;84,5;75;
2000-03-31;2;32,8;25,5;23,1;89;74;
2000-04-01;30;33,7;25,9;22,6;85,5;69;
2000-04-02;,6;33,1;26,8;22,8;80;71;
2000-04-03;0;34,5;25,9;23,1;85;73;
2000-04-04;0;35,3;28,1;23;79,5;64;
2000-04-05;4;33,3;26,7;23,1;79;65;
2000-04-06;18,8;34,5;27,2;22,5;83,5;77;
2000-04-07;1;35,1;28,3;23,4;75,8;65;
2000-04-08;0;34,7;27,5;23,8;84,3;69;
2000-04-09;7,8;35,1;28,3;22,6;80,3;71;
2000-04-10;0;35,2;28,6;24,1;80,3;80;
2000-04-11;0;35,3;27,8;23,5;83,3;71;
2000-04-12;0;34,6;27;23,5;81,8;61;
2000-04-13;,6;33,8;27,7;23;87;79;
2000-04-14;0;34,9;27,5;24,1;82,5;67;
2000-04-15;7,1;34,7;27,6;23,3;84,5;72;
2000-04-16;8,7;34,4;27,3;23,5;83;76;
2000-04-17;0;33,9;26,9;24,2;88,5;79;
2000-04-18;4;33,1;26,5;23,7;87,3;78;
2000-04-19;19,2;26,6;23,1;21,9;90,5;86;
2000-04-20;0;25,4;23,2;21,7;87;84;
2000-04-21;0;29,5;23,9;19,9;84,8;72;
2000-04-22;0;30,2;23,8;19,3;82,3;74;
2000-04-23;0;30,4;24,1;18,3;86,3;76;
2000-04-24;0;33,1;25,9;20,6;84,3;74;
2000-04-25;0;35,1;28,1;22,6;83,3;70;
2000-04-26;0;34,5;28,1;24,3;79;73;
2000-04-27;0;32,1;26,7;24;85,5;79;
2000-04-28;0;34,3;25,7;22;86,3;69;
2000-04-29;24,4;31,1;26,5;23,2;87;81;
2000-04-30;0;33,3;26,7;23,4;86,5;72;
2000-05-01;0;33,8;25,8;20,9;82,3;56;
2000-05-02;0;33,9;27,5;21,9;80,3;70;
2000-05-03;0;35;27,8;22,9;76,3;57;
2000-05-04;null;34,9;27,5;22,9;76;61;
2000-05-05;0;35,6;27;23,1;83,8;66;
2000-05-06;5,2;25,1;20;18,9;95,3;88;
2000-05-07;2,1;27;22,1;18,5;90,8;95;
2000-05-08;null;26,2;23;18,9;89,5;86;
2000-05-09;null;31,1;25,6;21,1;81,3;73;
2000-05-10;null;32,1;26,3;22,2;78,8;70;
2000-05-11;null;33,6;26,5;21,9;77,3;67;
2000-05-12;null;33,8;26,7;21,1;79,8;62;
2000-05-13;0;35,8;27,3;21,5;92;84;
2000-05-14;0;35,5;27,7;22,1;88,8;79;
2000-05-15;0;34,1;27;21,5;85,3;78;
2000-05-16;0;33,1;26,3;19,5;84,3;75;
2000-05-17;0;26,1;21,8;18,1;84;89;
2000-05-18;0;23,9;20,5;18,1;65,5;53;
2000-05-19;0;24,3;19,6;14,5;72;53;
2000-05-20;0;27,7;21,7;16,3;66;48;
2000-05-21;0;30,1;22,8;16,7;66,5;44;
2000-05-22;0;32,8;24,5;17,3;65,8;43;
2000-05-23;0;33,5;25,6;19;63,8;43;
2000-05-24;0;34,7;26,4;19,4;63;40;
2000-05-25;0;34;27,7;20,6;54,8;44;
2000-05-26;0;33,8;26,5;21,1;63,5;39;
2000-05-27;0;33,9;26,8;20,5;64,5;41;
2000-05-28;0;32,3;26,6;22,1;73,8;68;
2000-05-29;0;33,7;26,2;21,5;70,5;42;
2000-05-30;0;34,3;25,7;19,9;61,3;35;
2000-05-31;0;33;25,6;19,9;65;48;
2000-06-01;0;29,5;24;21,9;80,5;63;
2000-06-02;0;31,2;24,2;19,5;78,3;60;
2000-06-03;0;33,7;25,3;19,3;69,8;40;
2000-06-04;0;35,7;25,8;20;64,3;31;
2000-06-05;0;34,9;26,3;20,4;60,3;35;
2000-06-06;0;34,3;25,9;19,5;53;30;
2000-06-07;0;34,5;25,6;18,1;54,3;34;
2000-06-08;0;34,5;25,9;18,2;58,5;38;
2000-06-09;0;34,3;25,6;19,4;63;34;
2000-06-10;0;33,5;24,7;17,8;59,5;35;
2000-06-11;0;34,5;24,9;18,4;59;36;
2000-06-12;0;34,8;25,1;17,1;60;42;
2000-06-13;0;33,6;25,6;19,4;60,5;40;
2000-06-14;0;34,5;26,5;19,4;59;36;
2000-06-15;0;34,9;26,5;20;56,8;32;
2000-06-16;0;35,3;26,4;20,1;62,3;36;
2000-06-17;0;27,4;22,3;20,7;80;70;
2000-06-18;0;25,3;20;16,9;80;80;
2000-06-19;0;20,6;17,6;15,1;80;73;
2000-06-20;0;19,6;17,1;14,7;81;75;
2000-06-21;0;22;17,2;14,7;81;65;
2000-06-22;0;30,4;21;12,9;74;51;
2000-06-23;0;34,3;23,6;16,1;65,5;33;
2000-06-24;0;35,1;26,2;19,6;62,3;44;
2000-06-25;0;34,1;26,3;22,2;71,3;44;
2000-06-26;0;34,9;25,7;19,9;57,3;33;
2000-06-27;0;34,3;24,8;17,7;55,8;29;
2000-06-28;0;34,2;25,6;17,7;56;39;
2000-06-29;0;34,7;28,5;22,3;49,5;37;
2000-06-30;0;35,1;27,9;21,5;60;37;
2000-07-01;0;34,3;25,8;21,4;63,8;37;
2000-07-02;0;35,5;25,9;19,4;60,5;34;
2000-07-03;0;31,2;23,9;21,5;77,3;61;
2000-07-04;0;28,5;22,9;18,3;75,8;66;
2000-07-05;0;32,1;24,2;17,8;65,3;44;
2000-07-06;0;32,6;24,4;18,3;54,3;30;
2000-07-07;0;34,1;24,5;16,6;54,8;34;
2000-07-08;0;34,4;26,1;18,7;54;34;
2000-07-09;0;35,1;26,4;20,1;54;34;
2000-07-10;0;34,3;25,8;19,3;56,5;33;
2000-07-11;0;26,7;16,3;14,2;78,5;62;
2000-07-12;0;15,1;12,4;9,6;66,5;63;
2000-07-13;0;19;13,2;9,8;57;47;
2000-07-14;0;25,8;16,5;8,2;60,8;52;
2000-07-15;0;32,2;21,6;11,2;55,8;39;
2000-07-16;0;24,6;18;14,6;60,3;51;
2000-07-17;0;27,9;18,3;10,2;65,8;50;
2000-07-18;0;31,7;21,4;13,6;60,8;43;
2000-07-19;0;27,5;20,9;15,1;61,8;53;
2000-07-20;0;26,1;18,9;12,2;68,5;52;
2000-07-21;0;34,3;24;12,9;60,8;50;
2000-07-22;0;34,1;25,9;18,4;68,5;56;
2000-07-23;3,4;27,2;16,8;13,4;88;70;
2000-07-24;0;22,6;15,9;10,5;68,5;60;
2000-07-25;0;27,4;18,6;11,6;64,3;50;
2000-07-26;0;29,6;21,2;13,3;63,5;49;
2000-07-27;0;35,1;24,3;14,2;63;48;
2000-07-28;0;35,8;26,6;17,6;62;47;
2000-07-29;0;35,3;26,4;18,9;63,8;46;
2000-07-30;0;36,3;26,1;18,3;63;46;
2000-07-31;0;35,6;25,9;19,9;65;48;
2000-08-01;0;36,6;26,6;20;67,8;47;
2000-08-02;0;36,8;26,7;18,7;62,3;45;
2000-08-03;0;30;24,6;21,1;74;65;
2000-08-04;0;27,7;22,4;18,7;83;74;
2000-08-05;0;35,5;25,5;17;70,5;45;
2000-08-06;0;36,8;27,1;19,1;63,3;48;
2000-08-07;0;37,5;27,8;19,5;61,5;46;
2000-08-08;0;37,7;28,4;21,1;55,3;38;
2000-08-09;0;37,5;28,4;20,9;54,5;40;
2000-08-10;0;33,7;27;23,7;73,3;55;
2000-08-11;0;26,8;19,4;17;90;77;
2000-08-12;0;22,7;17,5;12,6;80,8;73;
2000-08-13;0;31,5;22,7;13,4;67,5;54;
2000-08-14;0;37,1;28;17,7;57,8;43;
2000-08-15;0;35,7;27,3;22,9;76;57;
2000-08-16;1;33,8;null;23,7;null;68;
2000-08-17;null;33,8;27,6;22,9;71;46;
2000-08-18;0;37,7;29,5;24,7;63;44;
2000-08-19;0;37,2;28,8;20,4;67;59;
2000-08-20;0;37,9;28,4;22,2;59,5;37;
2000-08-21;0;38,1;27,9;20,4;55,3;38;
2000-08-22;0;38,3;28,5;21,4;57;45;
2000-08-23;0;37,9;28;20,7;63,3;49;
2000-08-24;0;38,5;29,2;20;54,8;48;
2000-08-25;0;38,8;29,8;22,7;54,8;49;
2000-08-26;0;38,1;29,1;22,5;58,8;47;
2000-08-27;0;38,5;30,8;24,4;60;50;
2000-08-28;0;36,5;27,6;24,3;78,3;63;
2000-08-29;0;29,7;24,5;19,3;84,8;78;
2000-08-30;11;32,9;26,9;21,3;78,8;74;
2000-08-31;0;36,9;29,2;22,5;72,3;52;
2000-09-01;7;30,1;22,7;20,1;95;74;
2000-09-02;1;22,9;20,9;19;91,3;92;
2000-09-03;1,2;22,7;18,7;16;85;79;
2000-09-04;0;21,5;22,1;16;72,8;66;
2000-09-05;0;34,4;27,2;19,7;69,8;59;
2000-09-06;0;35,1;28,2;22,2;71,3;61;
2000-09-07;0;35,6;28,3;24,8;75,5;61;
2000-09-08;0;35,1;29,5;24,7;71,8;61;
2000-09-09;0;35,4;29,2;26,2;69,8;64;
2000-09-10;0;34,5;28,3;24,7;71,3;66;
2000-09-11;0;37,7;31,3;26,3;64,3;54;
2000-09-12;0;36,4;30,6;28,2;68,3;62;
2000-09-13;0;37,5;31,1;25,7;65;55;
2000-09-14;0;35,3;27,4;25;84;66;
2000-09-15;0;24,9;20,8;17,3;82,5;76;
2000-09-16;0;23,7;19,9;17,1;79,3;71;
2000-09-17;0;34,8;26,9;18,3;67;56;
2000-09-18;0;38,7;30,5;21,8;59,5;51;
2000-09-19;0;38,9;30,8;25,1;60,8;47;
2000-09-20;0;38,9;31,2;23,2;55;44;
2000-09-21;0;39,1;30,4;23,7;54;38;
2000-09-22;0;39,5;31,7;23,4;48;38;
2000-09-23;0;38,7;31;28,7;56,8;37;
2000-09-24;0;37,1;28,5;25,8;75,5;56;
2000-09-25;11,4;37,2;23,7;19,7;70,3;67;
2000-09-26;0;23,7;20;16,5;79;65;
2000-09-27;0;30,1;22,6;17,3;87;84;
2000-09-28;0;35,4;25,4;19,5;89;76;
2000-09-29;22,7;34,1;26,2;21,9;91,5;82;
2000-09-30;0;34,5;27,1;21,1;85;69;
2000-10-01;0;36,6;29,3;22,7;61;38;
2000-10-02;0;37;27,3;22,1;87;68;
2000-10-03;7,8;36,2;28,4;22;85;78;
2000-10-04;0;34;27,5;20,1;76,8;49;
2000-10-05;0;34,2;27,8;24,2;74,8;60;
2000-10-06;0;35;28,5;23,1;68;56;
2000-10-07;0;35,9;26,6;22,9;80,3;56;
2000-10-08;28,8;36;27,9;21,9;76,3;62;
2000-10-09;0;36;29,7;24,3;68,8;57;
2000-10-10;0;36,6;30,1;24,3;65,8;55;
2000-10-11;0;36,4;28,4;23,5;75;56;
2000-10-12;0;37;29,8;24,6;71,3;57;
2000-10-13;,4;39;31,1;24,5;67,8;54;
2000-10-14;0;39,4;30,5;24,5;57,3;43;
2000-10-15;0;36,8;27,9;23,4;67,3;49;
2000-10-16;,4;35,2;28,7;23,3;63,8;59;
2000-10-17;0;36,8;28,2;24,7;69,5;46;
2000-10-18;1,9;37,4;29,2;23,6;59,8;38;
2000-10-19;0;39;31,3;24,2;53,3;36;
2000-10-20;0;38;30,2;26,6;63,8;45;
2000-10-21;0;38,2;29;24,7;71;53;
2000-10-22;10;36,9;28,9;24,7;67,8;46;
2000-10-23;0;34,1;27,7;24,7;75,3;67;
2000-10-24;37,7;29,2;25,1;22,7;88,5;82;
2000-10-25;9;33,5;26,6;21,8;80,5;57;
2000-10-26;0;35,3;28,1;24;74,8;53;
2000-10-27;0;36;27,2;23,6;75;50;
2000-10-28;28,6;26,9;23,8;21,3;91,8;84;
2000-10-29;0;34,6;27,6;22,4;90;87;
2000-10-30;2,3;33,8;26,9;24,1;89;74;
2000-10-31;3,6;30,8;25,7;23,7;91,5;84;
2000-11-01;8;39;29,1;23,5;82,5;72;
2000-11-02;0;32;26,8;24,4;92,5;85;
2000-11-03;11;31,4;27,1;23,7;85;78;
2000-11-04;,4;31,6;27,3;24,4;85,5;77;
2000-11-05;0;33,2;28,2;24,6;76,8;68;
2000-11-06;36,4;31,9;26,3;22;80,8;63;
2000-11-07;0;34,6;28,3;23,4;77,5;60;
2000-11-08;0;35,4;29,4;24,3;69,5;53;
2000-11-09;10,4;31,8;27;24,1;82,8;73;
2000-11-10;1;33,9;27,3;24,1;87,8;86;
2000-11-11;,4;32,7;28,2;24,3;78;76;
2000-11-12;0;35,9;29,7;26,7;70,3;58;
2000-11-13;0;30,8;25,2;22,1;83,3;72;
2000-11-14;9,6;29,7;26,1;22,1;78,3;70;
2000-11-15;0;30,9;26,2;23,1;73,5;65;
2000-11-16;0;30,3;24,3;18,9;67;63;
2000-11-17;0;31,3;25,3;21,9;81,3;67;
2000-11-18;,2;31;26,7;23,3;75,8;65;
2000-11-19;0;34,4;29;23,4;66;56;
2000-11-20;0;34,4;26;22;77,3;56;
2000-11-21;38,6;33,4;27,6;21,7;69,5;61;
2000-11-22;0;35;28,6;23,2;70,3;54;
2000-11-23;5;33,8;27,4;23,1;77;58;
2000-11-24;0;35;28,5;24,2;70;57;
2000-11-25;0;32,6;26,8;23,2;81,3;73;
2000-11-26;8,2;33,6;24,7;23;76,5;63;
2000-11-27;19,2;34,5;28,5;23,5;68;59;
2000-11-28;0;33,1;28,8;25,9;65,5;61;
2000-11-29;0;33,5;28,5;23,9;70,5;59;
2000-11-30;13;32,5;27,2;23,1;81,5;71;
2000-12-01;4;30,1;25,8;22,9;86,8;71;
2000-12-02;0;31,3;27;24,9;82,8;69;
2000-12-03;4,8;32,5;28,1;24,3;77,8;70;
2000-12-04;0;33,5;29,6;26,6;74,5;66;
2000-12-05;7,6;30,3;26;22,9;82,3;78;
2000-12-06;0;33,4;28,5;23,8;63,8;55;
2000-12-07;0;30,6;27,3;24,9;80,5;63;
2000-12-08;0;33,2;27,4;24,7;80,5;62;
2000-12-09;3,3;34,7;28,6;24;79,8;84;
2000-12-10;0;33,2;27,8;25,7;82,8;72;
2000-12-11;4,2;32,8;27;24,3;82,8;71;
2000-12-12;3;31,8;26,9;23,3;79,5;69;
2000-12-13;0;32,2;26,3;23,9;81,5;64;
2000-12-14;1;28,6;25,6;23,7;89,8;84;
2000-12-15;5,4;31,4;27,3;25,1;84,3;74;
2000-12-16;22;30;26;23;78;70;
2000-12-17;0;26,4;22,5;19,9;63;48;
2000-12-18;0;30,8;null;16,2;64;48;
2000-12-19;0;33,4;26;19,1;58,5;39;
2000-12-20;0;32,6;27,7;21,1;68,5;63;
2000-12-21;0;34;28,9;24,2;64,3;51;
2000-12-22;0;34,8;29,7;24,7;62;52;
2000-12-23;0;35,1;30;24,7;62,3;56;
2000-12-24;44;32,3;25,2;22;86;59;
2000-12-25;6;32,6;27,5;23;79,3;73;
2000-12-26;,2;35,2;29,3;24,3;68,3;48;
2000-12-27;0;35,3;29,2;24,7;75,3;64;
2000-12-28;3;34,2;29,4;25,3;70,5;57;
2000-12-29;0;34,4;29,4;24,9;62,3;42;
2000-12-30;,6;35;28,6;24,4;70,5;61;
2000-12-31;22,1;34;27,3;23,8;76,3;57;
2001-01-01;2,2;34,2;27,7;24,5;80,5;62;
2001-01-02;,2;28,7;26,2;24,3;88,5;88;
2001-01-03;16;31,3;27,3;23,5;83;72;
2001-01-04;0;32,6;26,8;24,7;80,3;60;
2001-01-05;12,6;34,6;27,4;22,7;77,8;60;
2001-01-06;1,8;34,3;28,2;22,1;78,3;67;
2001-01-07;,8;34,6;29,2;24,5;68;58;
2001-01-08;0;33,9;29;26,3;69,8;59;
2001-01-09;11;31,8;25,8;23,1;83,8;65;
2001-01-10;0;32,2;25,8;23,6;80,8;67;
2001-01-11;9;30,9;25,3;22,9;89,3;68;
2001-01-12;5,8;31,3;26,7;22,9;75,5;65;
2001-01-13;0;32,2;25,7;23,9;79;59;
2001-01-14;2,1;30,6;25,8;22,7;83,3;64;
2001-01-15;18,2;33,7;26,2;23,1;85;60;
2001-01-16;8,6;34,8;26,6;23,5;80,8;50;
2001-01-17;2,8;33,2;27,9;23,9;74,5;64;
2001-01-18;0;33,9;26;22,9;79,5;72;
2001-01-19;2,2;35;26,3;22,1;73,8;47;
2001-01-20;0;33,7;24,9;20,7;81,8;55;
2001-01-21;15;33;25,9;20,5;77,8;62;
2001-01-22;1;33,5;25,4;22,8;91,5;78;
2001-01-23;2;33,2;26,2;22,3;83,3;64;
2001-01-24;0;33,8;27,1;24,1;80;65;
2001-01-25;1,1;31,8;27,8;23,9;79,5;79;
2001-01-26;1;34,6;26,7;23,1;79;55;
2001-01-27;0;34,8;28,8;23,5;65,5;52;
2001-01-28;0;34,9;28,4;24,5;72,3;56;
2001-01-29;0;36,7;28,5;24,5;75,8;45;
2001-01-30;,6;35,2;27,3;23,3;94,5;91;
2001-01-31;5;33,5;27,6;23,5;74,5;56;
2001-02-01;,6;33,9;28,6;24,1;88,5;76;
2001-02-02;0;34,3;27,6;24,7;89,8;80;
2001-02-03;0;34;28,1;24,4;90,8;87;
2001-02-04;1;35;27,9;23,8;81,5;72;
2001-02-05;0;35,6;28,9;22;69,8;56;
2001-02-06;0;37;28,9;23,2;67,8;53;
2001-02-07;0;38,2;null;23,2;76,8;50;
2001-02-08;,4;35,8;28,7;24,5;79,3;70;
2001-02-09;0;35,2;28;24,3;74,3;51;
2001-02-10;0;34;28,3;24,6;80,5;71;
2001-02-11;0;37,4;27,9;23,7;79,8;55;
2001-02-12;,2;36,6;28,4;25,3;77,3;51;
2001-02-13;0;35,4;27,7;24,5;79,5;61;
2001-02-14;2;33,2;26,5;22,9;78,8;60;
2001-02-15;3;31,6;26,3;22,9;79,8;69;
2001-02-16;0;33,2;26,6;23,1;77,3;56;
2001-02-17;17;33;26,7;22,3;81,5;65;
2001-02-18;0;33,2;26,3;23,1;86,5;67;
2001-02-19;1,4;33,4;26,3;23,1;83,8;61;
2001-02-20;7;32,8;26,6;22,1;75;51;
2001-02-21;0;32,3;27,1;24;75,5;59;
2001-02-22;0;33,7;27,6;22,6;74;52;
2001-02-23;1;32,9;27,2;22,5;75,8;66;
2001-02-24;0;35,6;27,6;23,5;74,8;48;
2001-02-25;,4;33,1;27,5;20,6;70,5;60;
2001-02-26;0;35;26,8;22,6;76;53;
2001-02-27;0;32,7;26,5;23,5;83;65;
2001-02-28;1;34,1;25,3;21,3;84,3;59;
2001-03-01;1,5;31,7;25,6;21,3;87,8;84;
2001-03-02;9;34;27;21,7;77,8;61;
2001-03-03;3,4;32,2;26,8;22,9;81,8;69;
2001-03-04;9;34,2;26,9;22,5;79,8;60;
2001-03-05;0;33;27,6;23,8;77;60;
2001-03-06;,5;29,2;25,3;23;86,8;75;
2001-03-07;15,2;33,2;27,3;22,8;75,8;62;
2001-03-08;0;35,4;28,6;23,9;74,8;52;
2001-03-09;0;34;27,1;23,5;80,3;60;
2001-03-10;0;32;26,6;23,5;79,8;66;
2001-03-11;5,6;30,2;26,2;23,7;91,5;84;
2001-03-12;10,8;31,2;26,2;22,9;90,3;82;
2001-03-13;1,6;31,9;26,3;23,1;91,5;86;
2001-03-14;2;31,6;25,7;23,1;85,3;63;
2001-03-15;4,8;30;25,6;22,9;91;85;
2001-03-16;3,2;34;27,7;21,5;75,3;58;
2001-03-17;19,6;33,7;25,8;21,3;80;55;
2001-03-18;0;33;27,5;22,7;86,3;82;
2001-03-19;0;32,5;27;23,8;87,5;76;
2001-03-20;0;34,9;28,3;22,7;75,3;56;
2001-03-21;0;34,6;27,7;23,5;77,3;57;
2001-03-22;0;32,4;26,2;23,3;91,8;83;
2001-03-23;2;34,2;26,2;22,3;81,8;57;
2001-03-24;3,2;34,1;25,8;21,6;79,5;54;
2001-03-25;24,6;33,8;25,7;21,6;81,8;61;
2001-03-26;,4;32,6;26,3;22,3;84,8;80;
2001-03-27;0;34;25,7;22,3;85,5;64;
2001-03-28;65;29,8;25,1;21,1;88;75;
2001-03-29;0;31,4;25,5;21,5;89;68;
2001-03-30;36,2;33,6;26,7;22,7;81;60;
2001-03-31;0;34,4;27,8;22,9;78,3;56;
2001-04-01;0;33,6;27,5;24,3;75,5;63;
2001-04-02;3;33;26,6;21,9;76,8;55;
2001-04-03;0;34,7;27,1;22,3;76;55;
2001-04-04;0;34,6;27,3;22,3;76,3;50;
2001-04-05;0;35;28,4;24;69,8;47;
2001-04-06;0;35,1;26,4;22,9;81,5;53;
2001-04-07;13;32,4;27;23,3;84;69;
2001-04-08;0;35,1;28,5;23,7;83,5;73;
2001-04-09;0;35;28,2;23,9;74,5;55;
2001-04-10;0;36,3;28,4;22,7;67,5;48;
2001-04-11;0;35,8;28,7;22,7;64,5;45;
2001-04-12;0;36,2;28,8;23,5;67,8;44;
2001-04-13;0;36,2;27,6;23,5;74,8;50;
2001-04-14;0;36,3;28,8;22,2;69,8;48;
2001-04-15;0;36,5;28,1;22,2;61;47;
2001-04-16;0;35,2;27,1;20,1;72;52;
2001-04-17;0;34,6;28,2;22,6;68,8;46;
2001-04-18;0;36;28,8;23,1;66,8;46;
2001-04-19;0;35;28;23,7;73,8;55;
2001-04-20;0;35,2;28,4;23,9;71,8;51;
2001-04-21;3,8;34,8;28,6;23,2;69,3;52;
2001-04-22;12;31,6;26,5;22,9;79,5;62;
2001-04-23;0;31,7;26,3;23,3;87,3;79;
2001-04-24;18;33,4;26,7;22,3;80,8;59;
2001-04-25;12,9;26,3;21,5;18,5;92,3;85;
2001-04-26;0;31,2;24,4;19,2;86,8;70;
2001-04-27;0;34,5;25,9;20,1;78;47;
2001-04-28;0;34,6;26,9;20,7;74,8;49;
2001-04-29;0;35,2;28;25,2;69,8;43;
2001-04-30;0;27,3;22,5;20,9;87,8;71;
2001-05-01;0;32,6;24,7;17,5;82,3;62;
2001-05-02;0;34,6;27,5;23,9;73,3;52;
2001-05-03;0;33,6;27,7;24,7;76,3;61;
2001-05-04;0;28;22,8;20,9;86,8;77;
2001-05-05;5,1;21,9;18,4;15;86,3;86;
2001-05-06;0;24,3;20,7;14,9;80,8;78;
2001-05-07;0;30,8;24;17,5;75,8;57;
2001-05-08;0;32,6;25,4;18,8;79,5;59;
2001-05-09;0;33;25,9;19,2;75,8;55;
2001-05-10;0;33,4;26,5;20,9;76,5;56;
2001-05-11;6;27,8;22,9;20,1;87,8;80;
2001-05-12;,4;28;22,7;18,4;73;65;
2001-05-13;0;23,8;20,2;16,8;81,3;75;
2001-05-14;0;23,3;20,6;16,9;87;78;
2001-05-15;null;31,4;23,6;17,5;81,8;60;
