Nome: SAO VICENTE
Codigo Estacao: 83363
Latitude: -15.82305554
Longitude: -55.41888888
Altitude: 786.99
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2023-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);
2000-01-01;5;28,6;24,2;21,4;87,8;76;
2000-01-02;15,2;27;23;21;94,8;91;
2000-01-03;null;28,9;23,6;19,6;74;63;
2000-01-04;null;30,4;24,1;20,4;74,5;58;
2000-01-05;null;29;23,7;20,2;83;71;
2000-01-06;5,4;27,2;22,5;20;92,5;90;
2000-01-07;null;28,8;23,1;20,4;85,8;70;
2000-01-08;null;28;22,8;20,6;86,5;70;
2000-01-09;null;29,2;23,1;19,2;82,5;67;
2000-01-10;null;29,8;23;20,2;82,8;59;
2000-01-11;null;29,2;23,4;19,8;81,3;66;
2000-01-12;null;29,6;24;21,4;84;75;
2000-01-13;null;29,6;23,4;20,8;84,5;66;
2000-01-14;null;30,4;24,4;19,8;71,3;61;
2000-01-15;null;30,5;24,9;20,4;72,8;57;
2000-01-16;20,6;28,2;23,6;20,2;86,3;75;
2000-01-17;0;30,6;24,6;20;80,3;63;
2000-01-18;0;30,4;24,6;21;79,5;68;
2000-01-19;3;30,2;25;21;86,8;82;
2000-01-20;0;29,6;24,6;22,4;83,5;71;
2000-01-21;null;27,8;23,6;20,4;86,3;78;
2000-01-22;null;28,2;23,8;21,3;90,8;84;
2000-01-23;null;27;23,1;20,8;84;79;
2000-01-24;0;29,4;24,6;20,8;83;66;
2000-01-25;2,1;28,4;22,4;20;92,3;80;
2000-01-26;3;26,4;22,9;20,2;89,5;89;
2000-01-27;1,3;23,6;21,2;20,2;95,5;88;
2000-01-28;0;27,8;22,5;20,4;93,5;90;
2000-01-29;17,2;27,2;22,2;20;96,5;94;
2000-01-30;3;30;24;19,8;79,3;65;
2000-01-31;2;29,4;24,6;21,2;84,5;83;
2000-02-01;0;29,7;24,8;22,6;80;67;
2000-02-02;null;30,2;23,6;20,8;83,8;70;
2000-02-03;null;28,4;24,2;20,8;82,5;76;
2000-02-04;null;29,4;23,1;20,5;85,8;69;
2000-02-05;17,2;29,4;23,7;20,6;83,3;77;
2000-02-06;3;26,8;23;21,2;95,5;86;
2000-02-07;1;26,8;22,3;19,2;91,8;79;
2000-02-08;null;26,4;21,6;19,8;93,5;89;
2000-02-09;null;23,2;21,2;20;96,3;93;
2000-02-10;null;25,6;22;20,6;95,5;90;
2000-02-11;null;24,6;22,1;20,2;93;89;
2000-02-12;null;25,6;22,3;20,6;90,8;83;
2000-02-13;null;25,4;21,9;20,4;91,8;89;
2000-02-14;null;26,2;21,9;19,8;93,3;88;
2000-02-15;null;27,4;22,6;19,8;94,3;87;
2000-02-16;9,6;28,6;22,6;18,8;92;86;
2000-02-17;11,2;22,8;20,7;19,2;97,5;94;
2000-02-18;null;28,8;22,8;19,4;82,8;72;
2000-02-19;24,6;27,6;22;19,2;86;69;
2000-02-20;0;28,6;23,6;19,8;85;80;
2000-02-21;null;29,1;23,1;20,8;84;62;
2000-02-22;31;24,8;21,8;19,4;94;93;
2000-02-23;1,2;28,8;23,7;19,6;85;78;
2000-02-24;3;30,4;24,5;20,4;82,8;81;
2000-02-25;,4;31;24,6;20,8;79,8;60;
2000-02-26;,8;29;24;21;83,5;74;
2000-02-27;0;30,2;25;21,7;75,3;65;
2000-02-28;1;28,2;23,8;21,8;88,3;77;
2000-02-29;null;28,6;22,7;20;96,5;93;
2000-03-01;null;23,2;21,4;20,2;95;93;
2000-03-02;25;25,2;22,2;20,4;95;94;
2000-03-03;13;26,6;23,2;21;93,5;92;
2000-03-04;,4;28,7;23,9;20,6;90;84;
2000-03-05;23;26,4;21,8;19,4;89;73;
2000-03-06;0;29,4;23,5;20,2;88;81;
2000-03-07;32;29,3;23,5;20,6;93,3;87;
2000-03-08;1;27,6;22,5;20,4;84;76;
2000-03-09;3,4;28;22,7;20,2;87,3;76;
2000-03-10;8,2;27,6;22,4;20,2;94,3;88;
2000-03-11;7,5;26;21,8;20,2;93,3;85;
2000-03-12;,6;23,6;21,6;19,8;95,5;89;
2000-03-13;null;28,2;23;20,6;87,8;73;
2000-03-14;37,6;24;21,3;19,4;92,3;81;
2000-03-15;10;27,2;22,5;19,8;91,5;78;
2000-03-16;36,4;27,6;23,5;20;85,5;71;
2000-03-17;null;26,4;23;20,6;91;91;
2000-03-18;13,4;25,4;21,4;19,8;97,3;91;
2000-03-19;13;26,4;22,8;20,2;92,5;88;
2000-03-20;0;29,6;24,4;20,5;79,3;68;
2000-03-21;1,4;28,2;23;21,4;92,8;77;
2000-03-22;0;30,4;24,4;20,2;78,8;62;
2000-03-23;,6;30,3;24,2;21,2;83,5;68;
2000-03-24;7,4;29,6;24,1;20;82,5;75;
2000-03-25;0;32,2;25,1;21;72,3;54;
2000-03-26;0;31,2;25,8;21,8;71,8;58;
2000-03-27;0;31,2;25,4;21;63,8;53;
2000-03-28;18,1;29,8;23,3;19;88,5;69;
2000-03-29;1;23,8;20,4;19,2;97,8;93;
2000-03-30;,6;26,8;22,2;19,4;92;82;
2000-03-31;null;28,3;22,7;19,6;89;85;
2000-04-01;7,4;29,4;22,5;19,6;88,5;78;
2000-04-02;null;28,6;23,4;19,6;79;68;
2000-04-03;7;30,6;24;21;81,8;67;
2000-04-04;8,6;29,4;24,5;20,6;83,8;78;
2000-04-05;12,8;29,8;23,2;19,4;87;82;
2000-04-06;4,6;29,8;24;20,2;77,5;60;
2000-04-07;1,8;30,2;24,4;22;77;68;
2000-04-08;0;30,6;24,6;20,8;75,3;52;
2000-04-09;0;31,2;24,6;20;77,3;68;
2000-04-10;3,8;31,8;23,6;20,2;82,5;67;
2000-04-11;0;30,4;24,4;20,4;76,8;58;
2000-04-12;,6;29,4;24;20,8;86,3;73;
2000-04-13;3;29;23,3;19,8;81,8;69;
2000-04-14;6,8;30;24,3;20,2;82,5;78;
2000-04-15;,6;30,6;24,9;21;80,3;76;
2000-04-16;52,8;28,2;23,4;20;89,3;79;
2000-04-17;,2;28,8;23,8;20,4;85,5;80;
2000-04-18;27;27,8;22,3;20;88,8;73;
2000-04-19;1,8;22,3;19,9;19;99,5;98;
2000-04-20;null;20,8;18,8;18;98,8;97;
2000-04-21;null;25,6;20,2;16,8;87,8;77;
2000-04-22;null;25,9;20,5;17,6;76,3;75;
2000-04-23;null;26,8;21;16,6;76,3;63;
2000-04-24;0;28,4;22,8;18,3;79,8;70;
2000-04-25;0;30,4;24,5;19,6;73;66;
2000-04-26;6,2;30;23,6;20;79,5;64;
2000-04-27;9;28;22,2;19,8;89,3;78;
2000-04-28;15;29,4;22,1;17,8;88,8;86;
2000-04-29;null;25,8;21,8;19,8;93;91;
2000-04-30;null;28,6;22,5;19,4;77,3;62;
2000-05-01;0;29,4;23,3;18,6;74,5;67;
2000-05-02;0;29,4;23,8;19,8;78,8;67;
2000-05-03;0;30,6;24,1;19,6;74,5;58;
2000-05-04;1;29,6;23,9;20;81,3;74;
2000-05-05;null;29;23,8;20,8;87,8;81;
2000-05-06;5,2;22;17,7;16,4;100;93;
2000-05-07;,2;22,8;18,7;16,6;99,5;98;
2000-05-08;0;22,6;19,1;17,4;99,5;98;
2000-05-09;0;26,8;22;18,2;90,3;84;
2000-05-10;0;26,4;21,8;19,4;92;90;
2000-05-11;0;29,5;23;19,6;80,5;61;
2000-05-12;0;29,4;23,6;19,6;80,5;69;
2000-05-13;0;29,8;24,1;20,4;77,3;65;
2000-05-14;0;29,2;23,4;19;74,5;64;
2000-05-15;0;29,2;22,8;17,8;72,8;62;
2000-05-16;0;27,8;22,6;18,4;72;63;
2000-05-17;0;22,8;18;16,6;100;78;
2000-05-18;0;29,4;17,4;13,4;89,5;79;
2000-05-19;0;19,6;14,8;11,4;91;79;
2000-05-20;0;25;17,7;13,3;86;76;
2000-05-21;0;25,8;19,9;15;78,3;68;
2000-05-22;0;28,8;22,4;18,4;70,5;58;
2000-05-23;0;28,8;23,5;19,4;66,3;67;
2000-05-24;0;29,3;23,5;18,6;66,5;55;
2000-05-25;0;29,2;23;18;68,3;53;
2000-05-26;0;29,2;23,1;18;71,3;57;
2000-05-27;0;30,2;23,4;18,9;74,5;62;
2000-05-28;0;27,6;22,7;20;84,8;73;
2000-05-29;0;28,9;23,1;19,4;77,5;59;
2000-05-30;0;29,6;23,4;19,6;67,5;51;
2000-05-31;0;28;23;19,6;75,8;66;
2000-06-01;0;24,8;20,5;18,6;95,3;82;
2000-06-02;0;26,3;21,1;17,2;88,5;78;
2000-06-03;0;29,8;22,6;18,4;69;49;
2000-06-04;0;31,2;24,1;19,8;60;47;
2000-06-05;0;29,6;22,8;17,6;64,8;52;
2000-06-06;0;29,5;21,8;16,8;64;48;
2000-06-07;0;29,9;23,4;18,4;64,5;48;
2000-06-08;0;29,6;22,8;18,2;70,5;54;
2000-06-09;0;29,4;22,4;17,2;68,8;53;
2000-06-10;0;29,6;22,3;15,4;66,8;55;
2000-06-11;0;29,6;23,3;19,4;66,5;54;
2000-06-12;0;29,7;22,6;17,8;67,5;55;
2000-06-13;0;29,8;22,3;16,6;74,3;62;
2000-06-14;0;29,6;22,8;16,6;71,8;61;
2000-06-15;0;30;23,8;18,8;69,8;64;
2000-06-16;0;30,3;23,9;18,6;69;59;
2000-06-17;0;24,2;18,9;16,8;97;71;
2000-06-18;,4;19,5;15,8;14,6;97,5;90;
2000-06-19;0;28,2;16,1;12;97,8;93;
2000-06-20;0;17,4;13,6;12,2;99,5;98;
2000-06-21;null;17,2;14;11,4;95,5;92;
2000-06-22;null;27,8;19,7;11,7;78,3;62;
2000-06-23;null;30;21,9;15,7;70,8;59;
2000-06-24;null;30,4;23,8;16,4;69;59;
2000-06-25;null;30;23,8;18,9;75,5;60;
2000-06-26;null;30,2;23,1;18,2;66,5;54;
2000-06-27;null;30,1;23;18,2;59;46;
2000-06-28;null;29,2;22,7;16,6;63,8;54;
2000-06-29;null;28,8;23,6;20,4;72;63;
2000-06-30;null;30;23,6;19;71,8;58;
2000-07-01;0;30,6;23,1;18,4;66,3;50;
2000-07-02;0;30,6;22,9;16,6;68,3;53;
2000-07-03;0;27,6;21,5;18,7;84,5;68;
2000-07-04;0;28,4;21,1;16,4;83,5;59;
2000-07-05;0;27,8;21,2;17,4;68;53;
2000-07-06;0;28;20,7;14,9;67,5;55;
2000-07-07;0;28,8;22,2;14,8;66,3;59;
2000-07-08;0;29,8;23;16,8;68,3;57;
2000-07-09;0;30,6;23,1;17;68;58;
2000-07-10;0;29,2;23;17,4;68,5;60;
2000-07-11;0;23,2;11,8;7,2;100;71;
2000-07-12;3,2;8,8;7,1;5,1;100;100;
2000-07-13;0;14,4;8,5;4,9;81;78;
2000-07-14;0;22;15,3;5,3;60,8;52;
2000-07-15;0;27;19,9;13;65,5;51;
2000-07-16;0;20,4;13,2;10,4;73,5;61;
2000-07-17;0;23;15,6;8,8;49,5;45;
2000-07-18;0;26,6;19,2;12,6;51,3;41;
2000-07-19;0;22,4;17;15,4;64,3;50;
2000-07-20;0;22,8;14,9;8,7;68,3;54;
2000-07-21;0;29,8;21,5;11,6;54,5;44;
2000-07-22;0;27,9;23;19,6;71;55;
2000-07-23;0;23,2;12,3;9,5;100;77;
2000-07-24;0;19,5;11,9;7;77;62;
2000-07-25;0;24;16;9,2;63;51;
2000-07-26;0;25,6;19,9;18;65,8;53;
2000-07-27;0;30,4;23,4;17,2;62,8;51;
2000-07-28;0;31,6;25,4;21,4;55,3;48;
2000-07-29;0;31,8;24,6;20,4;58,5;40;
2000-07-30;null;31,7;24;18,8;50,3;37;
2000-07-31;null;31,2;24,7;20,4;48,5;41;
2000-08-01;null;31,2;24,3;19;53,5;40;
2000-08-02;0;32,2;24,7;18,6;51,5;40;
2000-08-03;,9;27;20,2;16,4;79,5;54;
2000-08-04;0;25,8;19,5;16;88;70;
2000-08-05;0;30,2;23,8;16,2;56,8;40;
2000-08-06;0;31,8;25,8;20,8;53,3;45;
2000-08-07;null;32;26;20,6;51,8;44;
2000-08-08;null;32,6;25,6;21,2;49;38;
2000-08-09;null;32,8;26,5;20,8;44,5;39;
2000-08-10;0;29,2;22,4;18,6;75;45;
2000-08-11;2;21,8;15,7;13,4;100;83;
2000-08-12;,2;15,2;12,1;9,2;99;100;
2000-08-13;0;27;18,6;9,4;73,5;61;
2000-08-14;7,6;31,7;23,6;15,6;60,8;50;
2000-08-15;0;30,4;23,8;19,8;71;56;
2000-08-16;21,4;28,6;22,8;19;80,8;70;
2000-08-17;0;32,2;25,2;18,8;60,5;49;
2000-08-18;0;30,4;24,2;19,6;52;36;
2000-08-19;0;32;25,8;21,8;55,5;40;
2000-08-20;0;33;25,8;20,8;40;31;
2000-08-21;0;33,4;25,9;20;40,8;29;
2000-08-22;0;32,8;26;21;41;32;
2000-08-23;null;32,8;25,6;19,8;37,5;36;
2000-08-24;null;33,4;26,7;20,6;40;33;
2000-08-25;null;33,2;26,8;21,4;43,5;34;
2000-08-26;null;33;26,4;21,2;49,8;40;
2000-08-27;null;33;27,1;22,8;54,8;47;
2000-08-28;3,4;30,4;22,3;18,4;82,8;46;
2000-08-29;null;23,4;20;17,6;95,8;89;
2000-08-30;0;29,6;22,4;16,8;72,8;57;
2000-08-31;null;32,6;25,4;18,6;59,8;47;
2000-09-01;7,4;26,4;20,8;19;95;64;
2000-09-02;1,4;20,6;18,2;17;99;96;
2000-09-03;6,6;18,6;15;12,8;100;100;
2000-09-04;2,2;27,6;20;12,8;81,5;62;
2000-09-05;0;29,6;23,4;16,4;68,3;59;
2000-09-06;0;30,4;25;21,1;65,5;52;
2000-09-07;0;30,2;23,4;20,6;78,3;58;
2000-09-08;1;30,4;23,5;20,4;79;58;
2000-09-09;0;30,4;23,3;18,9;76,8;59;
2000-09-10;0;32,2;25,8;19,8;63,3;52;
2000-09-11;0;32,8;26,3;19,8;53;52;
2000-09-12;0;32;26,4;23;58,5;27;
2000-09-13;1;32,4;26,5;22,2;61,5;48;
2000-09-14;12,6;27,8;21,9;19,6;87,3;63;
2000-09-15;0;21,6;16,8;15,4;100;94;
2000-09-16;0;21,4;15,7;12,4;92,3;77;
2000-09-17;0;28,8;22,3;12,4;78;67;
2000-09-18;0;32,4;25,3;20,4;65,8;50;
2000-09-19;5;33,6;26,9;21,8;56,3;45;
2000-09-20;0;33,8;26,8;21;50,3;38;
2000-09-21;0;33;27;21,2;45;39;
2000-09-22;0;34,6;27,9;21,8;47,8;35;
2000-09-23;0;33,4;27;21,9;46,5;39;
2000-09-24;0;31,6;25,5;22;61,3;48;
2000-09-25;4;24,2;16,9;14;87,5;70;
2000-09-26;0;28,8;17,9;12,4;70,8;68;
2000-09-27;0;26,2;19,5;14,2;72;60;
2000-09-28;0;30,8;22,8;17,4;75,5;70;
2000-09-29;13,6;29,8;21,5;18;81,3;63;
2000-09-30;0;30;22,2;17;67,8;55;
2000-10-01;27,4;31,7;24,5;18;63,5;45;
2000-10-02;0;31,7;23,6;17,8;68;52;
2000-10-03;38;30,9;23,5;17,8;78;60;
2000-10-04;0;28,5;23,5;20,8;76,8;62;
2000-10-05;0;29,1;22,6;19,6;78,8;64;
2000-10-06;0;29,1;23,5;18,6;78,3;67;
2000-10-07;1;29,5;24,5;21,2;70,8;61;
2000-10-08;0;31,7;24,9;21,6;72,5;54;
2000-10-09;0;31,5;25,6;21,2;67,5;54;
2000-10-10;0;31,5;24,5;19,8;73,8;59;
2000-10-11;13;30,9;24,2;19,9;79,8;68;
2000-10-12;3,6;32,5;25,8;20;62,5;48;
2000-10-13;0;33,3;27,2;22,4;54,8;44;
2000-10-14;0;33,3;29,2;21,8;50,5;48;
2000-10-15;8;32,3;24,9;19,2;72;48;
2000-10-16;8;28,9;23,8;19,2;82,3;75;
2000-10-17;0;30,9;23,4;18,9;76,8;76;
2000-10-18;3,2;32,3;25,6;19;64,3;61;
2000-10-19;0;33,7;27,5;22,4;60;58;
2000-10-20;1,4;32,9;27,2;22;64,8;61;
2000-10-21;0;31,7;25,7;19,2;72;59;
2000-10-22;2,6;31,7;23,9;17,7;79,3;62;
2000-10-23;87,8;28,9;22,3;17,6;87;75;
2000-10-24;22,8;25,1;20,9;19;92,5;84;
2000-10-25;17,6;27,7;22,7;19;87,5;88;
2000-10-26;0;30,5;24,6;19,2;76;76;
2000-10-27;0;30,1;23,4;20,2;88,3;75;
2000-10-28;28,2;28,1;21,2;18,6;96,5;96;
2000-10-29;25,4;28,9;23,3;19,4;88,8;83;
2000-10-30;1,6;28,1;23,1;20,8;91;84;
2000-10-31;21,4;25,5;21,8;20,2;91,5;82;
2000-11-01;0;28,7;23,8;20,2;80;73;
2000-11-02;1;26,3;22,7;20,8;92,5;82;
2000-11-03;1,8;25,6;22,7;20;88;85;
2000-11-04;5;24,1;22,1;20,6;93,8;88;
2000-11-05;4,9;28,5;22,8;19,8;85,3;71;
2000-11-06;17,6;27,5;21,7;17,6;89,5;82;
2000-11-07;1,4;28,5;23,9;19,8;74,3;62;
2000-11-08;0;29,5;24,7;21;74,3;58;
2000-11-09;0;28,9;24,6;21,4;79,5;69;
2000-11-10;0;29,6;23,9;20,6;88;78;
2000-11-11;20,2;30,2;24,4;20,7;85,3;72;
2000-11-12;27,4;29,9;24,6;20,8;83;85;
2000-11-13;1;27,5;21,7;18,9;87,5;71;
2000-11-14;24;25,3;21,2;19;92,3;81;
2000-11-15;0;26,5;22,3;19,4;75,5;68;
2000-11-16;0;25,3;19,9;15;85,8;73;
2000-11-17;0;27,9;22,5;17,4;86,8;71;
2000-11-18;25,6;27,1;22,5;20;76;60;
2000-11-19;0;30;24;20;74,3;60;
2000-11-20;0;29,7;22,1;18,5;75,8;56;
2000-11-21;33,2;26,7;22,4;18,6;82;80;
2000-11-22;0;30,5;23,7;19,2;72,3;54;
2000-11-23;18,8;27,9;22,5;18,6;85,5;71;
2000-11-24;0;29,5;22,7;19,7;82,8;73;
2000-11-25;46,8;26,5;21,9;19,7;90,8;83;
2000-11-26;1,6;28,5;23,5;19,4;83,8;75;
2000-11-27;16,2;27,5;23,2;19,9;77,5;75;
2000-11-28;8,8;28,5;23,6;20,6;77;69;
2000-11-29;0;28,9;22,6;19,8;82;67;
2000-11-30;41,2;27,5;22,7;19,4;86;68;
2000-12-01;0;28,3;23,1;19,4;85,3;null;
2000-12-02;2;28,7;23,5;20,8;91,8;null;
2000-12-03;,4;29,3;24,6;21,2;74,5;null;
2000-12-04;0;28,5;24,5;21,4;78;null;
2000-12-05;4;24,4;21,3;19,8;96,5;null;
2000-12-06;0;27,1;23,4;20;87,8;null;
2000-12-07;0;28,5;23,5;21,4;88,8;null;
2000-12-08;4,4;28,8;23,8;21,8;91,8;null;
2000-12-09;5,6;27,9;23,7;20,2;83;null;
2000-12-10;1,4;28,7;23,9;22;90,8;null;
2000-12-11;0;26,9;23,4;20,9;82,8;null;
2000-12-12;2;26,9;23,2;20,4;90,5;null;
2000-12-13;,8;27,7;22;19,8;90,3;null;
2000-12-14;33;24,8;21,8;19,8;92,5;null;
2000-12-15;14,4;24,3;22,4;21;92,8;null;
2000-12-16;12,4;25;22;20;90,5;null;
2000-12-17;0;22,3;17,1;14,8;77,8;null;
2000-12-18;0;25,4;20,3;15,4;67,8;null;
2000-12-19;0;28,9;22,8;17,6;54,5;null;
2000-12-20;11,2;27,7;23,1;19,6;79;null;
2000-12-21;0;28,7;23,5;20,4;79,5;null;
2000-12-22;0;29,8;24,3;20,2;72,5;null;
2000-12-23;6;31,5;26;22,3;73,3;null;
2000-12-24;58,8;25,5;21,9;19,6;90,5;null;
2000-12-25;0;29,3;24,1;19,6;79,3;null;
2000-12-26;0;30,7;24,7;21;73,3;null;
2000-12-27;0;31,7;25,7;21,2;71,8;null;
2000-12-28;0;31,1;25,3;21,9;76;null;
2000-12-29;0;32,2;26,4;21,8;61,5;40;
2000-12-30;2,2;30,4;23,2;20;81;null;
2000-12-31;47,8;29,2;23,5;18,8;78;null;
2001-01-01;0;27,8;24,1;22,4;86;null;
2001-01-02;1,2;26;22,8;20,6;90,3;null;
2001-01-03;57,6;27,2;23,2;20,4;91,8;null;
2001-01-04;15,2;29;22,5;20,2;85,3;null;
2001-01-05;2;29,8;null;18,4;79,8;null;
2001-01-06;9;30,6;null;18,6;78,3;null;
2001-01-07;,8;29,7;24,5;20,8;72,8;null;
2001-01-08;0;28,9;23,6;21;80,8;null;
2001-01-09;11,4;27,5;22,2;19,8;87,5;null;
2001-01-10;4,5;26,7;null;19;87;null;
2001-01-11;29,4;26,8;21,9;19;81,5;null;
2001-01-12;0;27,3;22,4;19,4;81;null;
2001-01-13;0;26,5;21,7;19,4;80,8;null;
2001-01-14;3;26,6;21,8;19,2;88,3;null;
2001-01-15;28;27,3;23,1;19,4;80,5;null;
2001-01-16;,4;29,5;22,5;20,2;87,5;null;
2001-01-17;3,8;26,6;22,6;19,6;83;null;
2001-01-18;5,6;30,3;23,8;20;71,5;null;
2001-01-19;0;31,2;23,6;19,2;77;null;
2001-01-20;3,4;27,5;22,8;19,4;71,3;null;
2001-01-21;2,3;29,7;23,3;19,4;74,3;null;
2001-01-22;0;27,7;22,2;19,6;80,5;null;
2001-01-23;1;27,1;22,4;19,3;84,3;null;
2001-01-24;2,2;27,7;23,4;20,5;87,8;null;
2001-01-25;2;27;23,5;20,6;87;null;
2001-01-26;0;29,8;23,2;20,2;79,8;null;
2001-01-27;3,8;30,3;24,5;20,4;73;null;
2001-01-28;1;30,7;23,8;20,8;83,5;68;
2001-01-29;32,6;29,5;24,7;20,6;78,5;null;
2001-01-30;,4;29,6;23,2;19,8;90,3;null;
2001-01-31;36,8;29,5;23,6;19,8;80,3;59;
2001-02-01;3,8;29,1;23,9;19,6;75,3;null;
2001-02-02;0;28,5;23,2;21,2;83;null;
2001-02-03;41,6;28,3;23,4;20,4;88,8;71;
2001-02-04;13;28,9;23,6;20,4;84;null;
2001-02-05;13,8;31,2;24,6;20,3;73,8;null;
2001-02-06;1,8;30,5;25,8;21,2;70;null;
2001-02-07;3,6;30,9;26,3;22,6;71;null;
2001-02-08;2,4;29,9;24,3;20,4;76,3;null;
2001-02-09;20,2;30,5;24,1;20,2;75,5;null;
2001-02-10;0;28,6;23,9;20,8;81,5;null;
2001-02-11;0;29,7;23,8;20,6;83;null;
2001-02-12;6,2;29,5;24,5;20,8;80,5;null;
2001-02-13;1;30,7;24;20,2;79;null;
2001-02-14;5,8;29,5;23,7;21,4;82,5;null;
2001-02-15;1,4;25,9;21,7;19,7;89,8;null;
2001-02-16;5,6;27,7;22,7;19,8;83,8;null;
2001-02-17;1;26,2;22,4;20,4;91,5;null;
2001-02-18;3,4;26,3;22,5;20,2;87;null;
2001-02-19;8,2;27,9;22,3;20;92,5;null;
2001-02-20;4,8;29;23;19,6;75,3;null;
2001-02-21;0;28,7;23,3;19,8;78,3;null;
2001-02-22;0;28,1;23,2;20,2;84,8;null;
2001-02-23;71,6;27,8;22,5;18,8;83,5;null;
2001-02-24;0;29,3;23,2;19,8;81,5;null;
2001-02-25;27,6;27,7;22,7;19,8;85,5;null;
2001-02-26;0;28,3;23,2;20,8;83,8;null;
2001-02-27;11,2;29,5;23;19,8;76,8;null;
2001-02-28;0;28;22;19;86,8;null;
2001-03-01;6;27,9;22,7;19,2;84;71;
2001-03-02;3,6;27,9;22,7;19,6;86,3;85;
2001-03-03;,6;30,1;23,7;20,4;89,8;85;
2001-03-04;3,6;28,8;null;null;81;63;
2001-03-05;0;28,5;null;null;83,5;64;
2001-03-06;0;27;22,3;20;89,5;79;
2001-03-07;0;28,9;23,3;20,2;79,5;64;
2001-03-08;0;29,1;23,7;20,4;82,8;68;
2001-03-09;4,3;28,5;22,9;20;87,5;80;
2001-03-10;8,2;27,7;23,3;20,8;85,3;63;
2001-03-11;1;26,6;22,4;21;90,8;79;
2001-03-12;20,8;25,3;22,3;20,5;95,3;91;
2001-03-13;2,4;27,3;22,5;19,2;91,8;80;
2001-03-14;34;26,7;22,1;19,4;92,3;81;
2001-03-15;12;27,1;21,9;20;89,5;78;
2001-03-16;4,4;28,7;23,5;18,6;83,8;80;
2001-03-17;22,2;29,7;22,3;17,8;77,3;57;
2001-03-18;0;29,7;23,3;20,4;72,8;58;
2001-03-19;0;27,3;22,3;20;87;76;
2001-03-20;0;29,7;23,1;19,4;78;59;
2001-03-21;,4;30,1;24;20,2;77,5;55;
2001-03-22;3,2;29,1;23,1;20;85,5;68;
2001-03-23;32;28,9;24;20;83,8;73;
2001-03-24;17,4;29,7;24,6;21;73,5;72;
2001-03-25;1,4;27,5;22,8;20,2;86;72;
2001-03-26;0;26,3;22,9;21;92,8;86;
2001-03-27;6;27,9;22,8;20;89;81;
2001-03-28;48,4;25,7;21,5;19,2;94,5;84;
2001-03-29;0;26,2;22,5;19,6;91,3;91;
2001-03-30;17,4;29,3;23,8;21,2;88,3;83;
2001-03-31;7,2;29,9;24,4;20,8;77;61;
2001-04-01;0;29,3;23;20,4;91;null;
2001-04-02;47;29,3;22,5;19;84,5;null;
2001-04-03;14;28,9;23,6;19,6;78,3;null;
2001-04-04;6,6;30,3;24,2;20,2;78,8;null;
2001-04-05;0;29,9;24;20,4;84,8;null;
2001-04-06;10;28,9;23,8;20,4;85,8;null;
2001-04-07;3;28,3;23,5;20;91,3;null;
2001-04-08;0;30,5;24,7;21,6;86;null;
2001-04-09;0;28,7;24,5;21,4;80;null;
2001-04-10;6,2;31,3;24,7;21;75;null;
2001-04-11;,4;29,8;24,7;21;72,8;null;
2001-04-12;0;30,5;25,6;21,6;70,8;null;
2001-04-13;0;31,3;25,7;22,4;69,3;null;
2001-04-14;0;30,9;25,3;22;73;null;
2001-04-15;0;29,5;24,5;21,8;54;null;
2001-04-16;0;29,9;23,7;19,4;71,5;null;
2001-04-17;0;30,5;24,5;20;70,5;null;
2001-04-18;0;30,5;25,1;20,6;69;null;
2001-04-19;0;29,1;24,7;21;78,8;null;
2001-04-20;13;29,4;24;20,6;80,8;null;
2001-04-21;6,4;29,9;24,3;21,8;77;null;
2001-04-22;13,2;26,3;22,2;19,4;88,8;null;
2001-04-23;1;26,7;22,7;21,2;84,3;null;
2001-04-24;0;27,9;23,3;19,6;84,8;null;
2001-04-25;8;22,5;19,5;18,2;100;null;
2001-04-26;4;26,9;22,2;17,6;93,5;null;
2001-04-27;0;30,3;24,1;19,6;67,3;34;
2001-04-28;0;30,5;24,3;19,8;70;null;
2001-04-29;0;29,8;24,6;21;63;null;
2001-04-30;0;25,7;20,5;18,2;94,5;null;
2001-05-01;0;29,4;23,4;18,4;83,8;null;
2001-05-02;3;29,3;23,8;20,3;79;null;
2001-05-03;0;27,3;24,1;21,8;80,8;null;
2001-05-04;0;23,9;18,8;16,4;100;null;
2001-05-05;4,6;17,1;14,4;13,2;100;null;
2001-05-06;0;24,3;18,8;13,2;84;null;
2001-05-07;0;25,9;21,3;17,4;80,8;null;
2001-05-08;0;28,9;22,8;18,4;74,5;null;
2001-05-09;0;28,3;23,4;20,2;73,5;null;
2001-05-10;0;28,3;23,6;20,6;74,5;null;
2001-05-11;15,4;28,3;20,7;18,6;99,5;81;
2001-05-12;1;22,6;18,4;16,2;94,5;null;
2001-05-13;0;19,2;16,5;15;98;null;
2001-05-14;0;20,1;17,3;14,6;100;null;
2001-05-15;0;25,9;20,9;16,2;92;null;
2001-05-16;0;25,3;21,7;19,8;92;null;
2001-05-17;0;21,1;17,4;15,4;90,3;null;
